nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
CAPIVARI;2025-06-01;54.773;50.7057;54.773;50.7057
DOCE;2025-06-01;323.181;57.8009;321.442;57.4899
GRANDE;2025-06-01;2136.544;63.7697;2136.544;63.7697
IGUACU;2025-06-01;2200.599;45.3077;2087.018;42.9692
ITABAPOANA;2025-06-01;31.778;94.0011;28.397;83.9999
ITAJAI;2025-06-01;56.045;32.0906;56.045;32.0906
JACUI;2025-06-01;1114.14;108.3755;1075.445;104.6115
JEQUITINHONHA;2025-06-01;92.171;51.0341;67.146;37.178
MUCURI;2025-06-01;14.227;54.5702;14.227;54.5702
PARAGUACU;2025-06-01;33.228;67.3837;33.228;67.3837
PARAGUAI;2025-06-01;411.449;105.9758;379.277;97.6894
PARAIBA DO SUL;2025-06-01;693.462;77.6091;692.029;77.4487
PARANA;2025-06-01;8469.725;68.0779;8455.905;67.9668
PARANAIBA;2025-06-01;2645.595;75.5386;2628.983;75.0643
PARANAPANEMA;2025-06-01;763.773;43.9638;763.773;43.9638
PARNAIBA;2025-06-01;100.102;87.8871;100.102;87.8871
SANTA MARIA VIT;2025-06-01;17.878;94.0017;17.878;94.0017
SAO FRANCISCO;2025-06-01;2192.777;48.7828;2192.777;48.7828
TIETE;2025-06-01;583.613;64.5984;583.613;64.5984
TOCANTINS;2025-06-01;4565.533;81.9987;4562.439;81.9432
URUGUAI;2025-06-01;2064.274;50.366;1687.767;41.1797
AMAZONAS;2025-06-02;14261.834;109.6862;12137.359;93.3471
ARAGUARI;2025-06-02;707.508;94.4217;301.962;40.2989
CAPIVARI;2025-06-02;71.421;66.1175;71.421;66.1175
DOCE;2025-06-02;323.224;57.8086;321.486;57.4977
GRANDE;2025-06-02;2148.547;64.128;2049.883;61.1831
IGUACU;2025-06-02;2066.365;42.544;2022.943;41.65
ITABAPOANA;2025-06-02;31.558;93.3503;29.868;88.3512
ITAJAI;2025-06-02;71.375;40.8684;71.375;40.8684
JACUI;2025-06-02;953.856;92.7842;925.306;90.0071
JEQUITINHONHA;2025-06-02;91.15;50.4688;68.27;37.8004
MUCURI;2025-06-02;13.961;53.5499;13.961;53.5499
PARAGUACU;2025-06-02;31.759;64.4047;31.759;64.4047
PARAGUAI;2025-06-02;405.624;104.4755;369.78;95.2432
PARAIBA DO SUL;2025-06-02;669.365;74.9123;667.933;74.752
PARANA;2025-06-02;8525.845;68.5289;8524.003;68.5141
PARANAIBA;2025-06-02;2623.006;74.8936;2611.506;74.5653
PARANAPANEMA;2025-06-02;749.099;43.1191;746.598;42.9752
PARNAIBA;2025-06-02;99.92;87.7273;99.92;87.7273
SANTA MARIA VIT;2025-06-02;15.849;83.3333;15.849;83.3333
SAO FRANCISCO;2025-06-02;2147.721;47.7804;2141.698;47.6464
TIETE;2025-06-02;605.531;67.0244;605.531;67.0244
TOCANTINS;2025-06-02;4397.455;78.98;4397.455;78.98
URUGUAI;2025-06-02;1906.326;46.5123;1806.064;44.066
AMAZONAS;2025-06-03;14141.778;108.7628;12472.449;95.9242
ARAGUARI;2025-06-03;677.068;90.3593;345.747;46.1423
CAPIVARI;2025-06-03;89.34;82.7058;89.34;82.7058
DOCE;2025-06-03;323.743;57.9014;322.005;57.5906
GRANDE;2025-06-03;2175.579;64.9348;2133.252;63.6715
IGUACU;2025-06-03;1993.527;41.0444;1955.882;40.2693
ITABAPOANA;2025-06-03;31.947;94.501;30.256;89.4989
ITAJAI;2025-06-03;61.285;35.091;61.285;35.091
JACUI;2025-06-03;890.674;86.6383;813.623;79.1434
JEQUITINHONHA;2025-06-03;86.293;47.7795;62.698;34.7152
MUCURI;2025-06-03;13.966;53.5691;13.966;53.5691
PARAGUACU;2025-06-03;31.009;62.8838;31.009;62.8838
PARAGUAI;2025-06-03;398.494;102.639;366.322;94.3526
PARAIBA DO SUL;2025-06-03;673.372;75.3607;668.475;74.8127
PARANA;2025-06-03;8587.099;69.0213;8585.256;69.0065
PARANAIBA;2025-06-03;2603.384;74.3334;2593.161;74.0415
PARANAPANEMA;2025-06-03;751.493;43.2569;739.907;42.59
PARNAIBA;2025-06-03;98.74;86.6913;98.74;86.6913
SANTA MARIA VIT;2025-06-03;13.651;71.7763;13.651;71.7763
SAO FRANCISCO;2025-06-03;2134.532;47.487;2125.163;47.2785
TIETE;2025-06-03;651.165;72.0755;651.165;72.0755
TOCANTINS;2025-06-03;4294.048;77.1228;4291.064;77.0692
URUGUAI;2025-06-03;1965.053;47.9452;1839.196;44.8744
AMAZONAS;2025-06-04;13995.809;107.6402;12270.196;94.3687
ARAGUARI;2025-06-04;646.717;86.3088;400.603;53.4632
CAPIVARI;2025-06-04;107.64;99.6469;107.64;99.6469
DOCE;2025-06-04;328.679;58.7842;326.941;58.4734
GRANDE;2025-06-04;2198.168;65.609;2144.889;64.0188
IGUACU;2025-06-04;1974.947;40.6618;1966.901;40.4962
ITABAPOANA;2025-06-04;32.15;95.1015;28.769;85.1003
ITAJAI;2025-06-04;62.202;35.6161;62.202;35.6161
JACUI;2025-06-04;902.681;87.8063;851.869;82.8637
JEQUITINHONHA;2025-06-04;83.122;46.0238;58.812;32.5636
MUCURI;2025-06-04;14.802;56.7757;14.802;56.7757
PARAGUACU;2025-06-04;31.531;63.9424;31.531;63.9424
PARAGUAI;2025-06-04;391.869;100.9327;351.13;90.4396
PARAIBA DO SUL;2025-06-04;671.639;75.1668;670.206;75.0064
PARANA;2025-06-04;8601.635;69.1381;8599.792;69.1233
PARANAIBA;2025-06-04;2565.244;73.2444;2554.674;72.9426
PARANAPANEMA;2025-06-04;805.574;46.3699;801.437;46.1318
PARNAIBA;2025-06-04;97.567;85.6614;97.567;85.6614
SANTA MARIA VIT;2025-06-04;13.588;71.4451;13.588;71.4451
SAO FRANCISCO;2025-06-04;2073.677;46.1331;2064.309;45.9247
TIETE;2025-06-04;692.2;76.6175;687.16;76.0597
TOCANTINS;2025-06-04;4163.969;74.7865;4156.162;74.6463
URUGUAI;2025-06-04;2086.097;50.8985;1977.325;48.2446
AMAZONAS;2025-06-05;13840.114;106.4428;12608.777;96.9727
ARAGUARI;2025-06-05;639.223;85.3086;390.45;52.1082
CAPIVARI;2025-06-05;200.983;186.0585;200.983;186.0585
DOCE;2025-06-05;338.059;60.4618;336.32;60.1508
GRANDE;2025-06-05;2243.185;66.9526;2211.02;65.9926
IGUACU;2025-06-05;4274.099;87.9986;4262.092;87.7514
ITABAPOANA;2025-06-05;31.524;93.2497;29.834;88.2506
ITAJAI;2025-06-05;82.013;46.9596;82.013;46.9596
JACUI;2025-06-05;1233.463;119.9824;1177.941;114.5816
JEQUITINHONHA;2025-06-05;82.548;45.7059;58.238;32.2458
MUCURI;2025-06-05;13.872;53.2085;13.872;53.2085
PARAGUACU;2025-06-05;30.279;61.4034;30.279;61.4034
PARAGUAI;2025-06-05;387.722;99.8645;356.774;91.8933
PARAIBA DO SUL;2025-06-05;669.792;74.9601;668.359;74.7997
PARANA;2025-06-05;8657.139;69.5843;8655.296;69.5694
PARANAIBA;2025-06-05;2532.352;72.3052;2526.895;72.1494
PARANAPANEMA;2025-06-05;911.407;52.4618;908.136;52.2735
PARNAIBA;2025-06-05;97.854;85.9134;97.854;85.9134
SANTA MARIA VIT;2025-06-05;13.63;71.6659;13.63;71.6659
SAO FRANCISCO;2025-06-05;1957.74;43.5539;1948.037;43.338
TIETE;2025-06-05;734.477;81.297;731.003;80.9125
TOCANTINS;2025-06-05;4099.267;73.6244;4099.267;73.6244
URUGUAI;2025-06-05;2715.094;66.2453;2519.794;61.4802
AMAZONAS;2025-06-06;13611.852;104.6872;12180.161;93.6762
ARAGUARI;2025-06-06;647.017;86.3488;384.012;51.249
CAPIVARI;2025-06-06;214.899;198.9411;214.899;198.9411
DOCE;2025-06-06;344.524;61.6181;342.786;61.3072
GRANDE;2025-06-06;2285.287;68.2093;2259.866;67.4505
IGUACU;2025-06-06;5515.668;113.5611;5508.196;113.4072
ITABAPOANA;2025-06-06;30.375;89.8509;30.375;89.8509
ITAJAI;2025-06-06;178.492;102.2022;159.087;91.0912
JACUI;2025-06-06;1477.479;143.7185;1344.022;130.7368
JEQUITINHONHA;2025-06-06;79.657;44.1052;56.062;31.0409
MUCURI;2025-06-06;13.566;52.0348;13.566;52.0348
PARAGUACU;2025-06-06;29.369;59.558;29.369;59.558
PARAGUAI;2025-06-06;382.537;98.529;350.365;90.2426
PARAIBA DO SUL;2025-06-06;665.209;74.4472;661.627;74.0463
PARANA;2025-06-06;8868.15;71.2803;8866.308;71.2655
PARANAIBA;2025-06-06;2498.032;71.3253;2492.227;71.1596
PARANAPANEMA;2025-06-06;1242.709;71.532;1228.152;70.694
PARNAIBA;2025-06-06;98.081;86.1127;98.081;86.1127
SANTA MARIA VIT;2025-06-06;14.37;75.5568;14.37;75.5568
SAO FRANCISCO;2025-06-06;1888.8;42.0202;1879.097;41.8043
TIETE;2025-06-06;746.033;82.5761;746.033;82.5761
TOCANTINS;2025-06-06;3997.673;71.7998;3997.673;71.7998
URUGUAI;2025-06-06;3415.929;83.345;3244.393;79.1597
AMAZONAS;2025-06-07;13271.81;102.072;12505.023;96.1747
ARAGUARI;2025-06-07;637.141;85.0308;374.194;49.9387
CAPIVARI;2025-06-07;119.523;110.6475;119.523;110.6475
DOCE;2025-06-07;348.854;62.3925;347.116;62.0817
GRANDE;2025-06-07;2308.831;68.912;2284.591;68.1885
IGUACU;2025-06-07;5771.673;118.8319;5647.723;116.2799
ITABAPOANA;2025-06-07;30.324;89.7001;30.324;89.7001
ITAJAI;2025-06-07;165.067;94.5152;165.067;94.5152
JACUI;2025-06-07;1195.384;116.2783;1084.012;105.4449
JEQUITINHONHA;2025-06-07;68.123;37.719;45.243;25.0506
MUCURI;2025-06-07;13.507;51.8085;13.507;51.8085
PARAGUACU;2025-06-07;30.175;61.1925;30.175;61.1925
PARAGUAI;2025-06-07;376.308;96.9246;344.135;88.6379
PARAIBA DO SUL;2025-06-07;652.363;73.0095;649.498;72.6889
PARANA;2025-06-07;9188.811;73.8577;9186.968;73.8429
PARANAIBA;2025-06-07;2459.449;70.2237;2441.052;69.6984
PARANAPANEMA;2025-06-07;1436.583;82.6916;1436.583;82.6916
PARNAIBA;2025-06-07;96.84;85.0231;96.84;85.0231
SANTA MARIA VIT;2025-06-07;27.472;144.4465;27.472;144.4465
SAO FRANCISCO;2025-06-07;1858.092;41.337;1848.389;41.1212
TIETE;2025-06-07;725.099;80.259;724.544;80.1976
TOCANTINS;2025-06-07;3849.972;69.147;3849.972;69.147
URUGUAI;2025-06-07;3637.581;88.753;3407.879;83.1485
AMAZONAS;2025-06-08;12927.947;99.4274;10979.788;84.4443
ARAGUARI;2025-06-08;620.768;82.8457;357.677;47.7344
CAPIVARI;2025-06-08;113.295;104.882;113.295;104.882
DOCE;2025-06-08;341.532;61.083;339.794;60.7721
GRANDE;2025-06-08;2323.834;69.3598;2299.437;68.6316
IGUACU;2025-06-08;5960.258;122.7147;5719.513;117.758
ITABAPOANA;2025-06-08;30.51;90.2503;30.51;90.2503
ITAJAI;2025-06-08;134.054;76.7576;125.233;71.7068
JACUI;2025-06-08;1011.943;98.4345;940.863;91.5204
JEQUITINHONHA;2025-06-08;67.759;37.5174;43.449;24.0572
MUCURI;2025-06-08;13.454;51.6052;13.454;51.6052
PARAGUACU;2025-06-08;34.641;70.2492;34.641;70.2492
PARAGUAI;2025-06-08;370.058;95.3149;339.109;87.3434
PARAIBA DO SUL;2025-06-08;668.218;74.7839;666.785;74.6235
PARANA;2025-06-08;9483.568;76.2269;9481.726;76.2121
PARANAIBA;2025-06-08;2434.543;69.5125;2405.476;68.6826
PARANAPANEMA;2025-06-08;1842.324;106.0466;1842.324;106.0466
PARNAIBA;2025-06-08;96.284;84.535;96.284;84.535
SANTA MARIA VIT;2025-06-08;21.829;114.7759;21.829;114.7759
SAO FRANCISCO;2025-06-08;1810.047;40.2682;1800.344;40.0523
TIETE;2025-06-08;739.902;81.8975;722.9;80.0156
TOCANTINS;2025-06-08;3734.781;67.0781;3734.781;67.0781
URUGUAI;2025-06-08;3697.787;90.222;3425.571;83.5802
AMAZONAS;2025-06-09;12653.934;97.32;11985.214;92.1769
ARAGUARI;2025-06-09;635.955;84.8725;404.866;54.0321
CAPIVARI;2025-06-09;240.761;222.8827;240.761;222.8827
DOCE;2025-06-09;329.869;58.997;328.131;58.6862
GRANDE;2025-06-09;2341.922;69.8997;2271.851;67.8082
IGUACU;2025-06-09;5779.555;118.9942;5481.61;112.8599
ITABAPOANA;2025-06-09;30.104;89.0493;30.104;89.0493
ITAJAI;2025-06-09;128.268;73.4446;128.268;73.4446
JACUI;2025-06-09;883.306;85.9216;844.574;82.1541
JEQUITINHONHA;2025-06-09;66.785;36.9781;42.475;23.518
MUCURI;2025-06-09;12.649;48.5175;12.649;48.5175
PARAGUACU;2025-06-09;36.016;73.0376;36.016;73.0376
PARAGUAI;2025-06-09;365.354;94.1033;334.405;86.1318
PARAIBA DO SUL;2025-06-09;728.491;81.5294;726.342;81.2889
PARANA;2025-06-09;9939.039;79.8879;9937.196;79.8731
PARANAIBA;2025-06-09;2411.544;68.8558;2391.604;68.2865
PARANAPANEMA;2025-06-09;2089.379;120.2674;2071.133;119.2171
PARNAIBA;2025-06-09;96.348;84.5912;96.348;84.5912
SANTA MARIA VIT;2025-06-09;13.841;72.7754;13.841;72.7754
SAO FRANCISCO;2025-06-09;1798.81;40.0182;1789.106;39.8023
TIETE;2025-06-09;746.254;82.6006;742.085;82.1391
TOCANTINS;2025-06-09;3621.448;65.0426;3592.555;64.5237
URUGUAI;2025-06-09;3364.47;82.0894;3249.201;79.277
AMAZONAS;2025-06-10;12467.275;95.8844;11399.07;87.669
ARAGUARI;2025-06-10;669.752;89.383;392.718;52.4109
CAPIVARI;2025-06-10;191.007;176.8233;191.007;176.8233
DOCE;2025-06-10;326.995;58.483;325.257;58.1722
GRANDE;2025-06-10;2376.021;70.9174;2311.436;68.9897
IGUACU;2025-06-10;5223.997;107.5559;5060.958;104.1991
ITABAPOANA;2025-06-10;30.239;89.4486;30.239;89.4486
ITAJAI;2025-06-10;110.256;63.1312;110.256;63.1312
JACUI;2025-06-10;740.029;71.9847;711.479;69.2075
JEQUITINHONHA;2025-06-10;62.291;34.4899;37.266;20.6338
MUCURI;2025-06-10;11.255;43.1706;11.255;43.1706
PARAGUACU;2025-06-10;34.12;69.1926;34.12;69.1926
PARAGUAI;2025-06-10;362.668;93.4114;331.72;85.4402
PARAIBA DO SUL;2025-06-10;765.848;85.7102;764.416;85.55
PARANA;2025-06-10;10405.778;83.6394;10403.935;83.6246
PARANAIBA;2025-06-10;2405.687;68.6886;2396.979;68.44
PARANAPANEMA;2025-06-10;2246.281;129.2989;2241.707;129.0356
PARNAIBA;2025-06-10;96.22;84.4788;96.22;84.4788
SANTA MARIA VIT;2025-06-10;14.116;74.2213;14.116;74.2213
SAO FRANCISCO;2025-06-10;1807.763;40.2173;1804.417;40.1429
TIETE;2025-06-10;759.023;84.014;759.023;84.014
TOCANTINS;2025-06-10;3500.947;62.8784;3500.947;62.8784
URUGUAI;2025-06-10;2924.467;71.3538;2820.975;68.8287
AMAZONAS;2025-06-11;12303.632;94.6258;10796.243;83.0327
ARAGUARI;2025-06-11;696.33;92.93;379.555;50.6542
CAPIVARI;2025-06-11;119.395;110.529;119.395;110.529
DOCE;2025-06-11;322.626;57.7016;320.887;57.3906
GRANDE;2025-06-11;2422.093;72.2925;2313.681;69.0567
IGUACU;2025-06-11;4840.981;99.6701;4745.285;97.6998
ITABAPOANA;2025-06-11;35.209;104.1502;31.828;94.149
ITAJAI;2025-06-11;93.603;53.5959;93.603;53.5959
JACUI;2025-06-11;711.844;69.243;680.729;66.2164
JEQUITINHONHA;2025-06-11;64.733;35.842;38.993;21.59
MUCURI;2025-06-11;10.118;38.8094;10.118;38.8094
PARAGUACU;2025-06-11;31.787;64.4615;31.787;64.4615
PARAGUAI;2025-06-11;359.253;92.5318;328.305;84.5606
PARAIBA DO SUL;2025-06-11;771.41;86.3327;769.977;86.1723
PARANA;2025-06-11;10835.586;87.0942;10833.744;87.0793
PARANAIBA;2025-06-11;2412.111;68.872;2397.124;68.4441
PARANAPANEMA;2025-06-11;2176.363;125.2743;2154.794;124.0328
PARNAIBA;2025-06-11;94.959;83.3717;94.959;83.3717
SANTA MARIA VIT;2025-06-11;21.005;110.4434;21.005;110.4434
SAO FRANCISCO;2025-06-11;1790.828;39.8406;1790.828;39.8406
TIETE;2025-06-11;762.05;84.349;762.05;84.349
TOCANTINS;2025-06-11;3495.712;62.7843;3495.712;62.7843
URUGUAI;2025-06-11;2448.123;59.7315;2352.844;57.4068
AMAZONAS;2025-06-12;12124.269;93.2464;10594.2;81.4788
ARAGUARI;2025-06-12;700.724;93.5164;395.541;52.7876
CAPIVARI;2025-06-12;97.664;90.4117;97.664;90.4117
DOCE;2025-06-12;326.904;58.4667;325.166;58.1559
GRANDE;2025-06-12;2473.869;73.8379;2394.509;71.4692
IGUACU;2025-06-12;4461.402;91.855;4386.283;90.3084
ITABAPOANA;2025-06-12;32.927;97.3999;31.237;92.4008
ITAJAI;2025-06-12;84.589;48.4346;84.589;48.4346
JACUI;2025-06-12;600.32;58.3948;570.18;55.463
JEQUITINHONHA;2025-06-12;63.855;35.3558;39.545;21.8956
MUCURI;2025-06-12;9.426;36.1551;9.426;36.1551
PARAGUACU;2025-06-12;30.298;61.4419;30.298;61.4419
PARAGUAI;2025-06-12;355.128;91.4694;316.837;81.6069
PARAIBA DO SUL;2025-06-12;752.147;84.1769;750.714;84.0165
PARANA;2025-06-12;11003.303;88.4422;11001.461;88.4274
PARANAIBA;2025-06-12;2402.314;68.5923;2385.355;68.1081
PARANAPANEMA;2025-06-12;2001.903;115.2322;1960.673;112.8589
PARNAIBA;2025-06-12;94.679;83.1258;94.679;83.1258
SANTA MARIA VIT;2025-06-12;16.377;86.1095;16.377;86.1095
SAO FRANCISCO;2025-06-12;1762.611;39.2128;1762.611;39.2128
TIETE;2025-06-12;751.255;83.1541;751.255;83.1541
TOCANTINS;2025-06-12;3426.227;61.5364;3426.227;61.5364
URUGUAI;2025-06-12;1988.368;48.514;1883.981;45.9671
AMAZONAS;2025-06-13;11891.494;91.4561;9471.109;72.8412
ARAGUARI;2025-06-13;690.73;92.1826;330.987;44.1725
CAPIVARI;2025-06-13;83.558;77.3532;83.558;77.3532
DOCE;2025-06-13;324.694;58.0715;322.956;57.7606
GRANDE;2025-06-13;2495.225;74.4753;2475.61;73.8899
IGUACU;2025-06-13;4228.495;87.0597;4154.009;85.5261
ITABAPOANA;2025-06-13;30.831;91.1998;29.141;86.2007
ITAJAI;2025-06-13;77.885;44.596;77.885;44.596
JACUI;2025-06-13;610.799;59.4141;581.455;56.5597
JEQUITINHONHA;2025-06-13;59.858;33.1427;34.118;18.8908
MUCURI;2025-06-13;9.282;35.6028;9.282;35.6028
PARAGUACU;2025-06-13;28.373;57.5382;28.373;57.5382
PARAGUAI;2025-06-13;350.714;90.3325;319.766;82.3613
PARAIBA DO SUL;2025-06-13;705.06;78.9071;703.627;78.7467
PARANA;2025-06-13;10897.015;87.5879;10895.172;87.5731
PARANAIBA;2025-06-13;2380.579;67.9717;2367.218;67.5902
PARANAPANEMA;2025-06-13;1805.847;103.9469;1799.79;103.5983
PARNAIBA;2025-06-13;94.744;83.1829;94.744;83.1829
SANTA MARIA VIT;2025-06-13;14.433;75.8881;14.433;75.8881
SAO FRANCISCO;2025-06-13;1749.472;38.9205;1749.472;38.9205
TIETE;2025-06-13;720.568;79.7575;711.765;78.7831
TOCANTINS;2025-06-13;3398.191;61.0328;3398.191;61.0328
URUGUAI;2025-06-13;1749.683;42.6904;1649.411;40.2438
AMAZONAS;2025-06-14;11680.441;89.833;9147.096;70.3493
ARAGUARI;2025-06-14;686.657;91.639;407.096;54.3297
CAPIVARI;2025-06-14;79.745;73.8233;79.745;73.8233
DOCE;2025-06-14;316.171;56.5471;314.433;56.2363
GRANDE;2025-06-14;2478.756;73.9838;2460.512;73.4392
IGUACU;2025-06-14;4093.81;84.2867;4042.497;83.2302
ITABAPOANA;2025-06-14;29.546;87.3987;29.546;87.3987
ITAJAI;2025-06-14;74.604;42.7173;74.604;42.7173
JACUI;2025-06-14;573.901;55.8249;544.557;52.9706
JEQUITINHONHA;2025-06-14;51.845;28.706;24.575;13.6069
MUCURI;2025-06-14;9.075;34.8088;9.075;34.8088
PARAGUACU;2025-06-14;26.268;53.2694;26.268;53.2694
PARAGUAI;2025-06-14;348.476;89.756;317.527;81.7846
PARAIBA DO SUL;2025-06-14;705.184;78.921;700.169;78.3597
PARANA;2025-06-14;10627.343;85.4203;10625.5;85.4055
PARANAIBA;2025-06-14;2358.04;67.3282;2342.402;66.8817
PARANAPANEMA;2025-06-14;1666.257;95.9119;1666.257;95.9119
PARNAIBA;2025-06-14;94.521;82.9871;94.521;82.9871
SANTA MARIA VIT;2025-06-14;13.44;70.6669;13.44;70.6669
SAO FRANCISCO;2025-06-14;1757.348;39.0958;1757.348;39.0958
TIETE;2025-06-14;681.277;75.4085;681.277;75.4085
TOCANTINS;2025-06-14;3358.738;60.3242;3358.738;60.3242
URUGUAI;2025-06-14;1843.164;44.9712;1680.805;41.0098
AMAZONAS;2025-06-15;11512.147;88.5386;8764.585;67.4074
ARAGUARI;2025-06-15;707.375;94.404;304.599;40.6508
CAPIVARI;2025-06-15;88.26;81.706;88.26;81.706
DOCE;2025-06-15;310.381;55.5116;308.642;55.2006
GRANDE;2025-06-15;2439.146;72.8015;2418.768;72.1933
IGUACU;2025-06-15;4717.791;97.1337;4561.784;93.9217
ITABAPOANA;2025-06-15;28.566;84.4998;28.566;84.4998
ITAJAI;2025-06-15;94.468;54.0912;94.468;54.0912
JACUI;2025-06-15;838.476;81.5609;803.199;78.1294
JEQUITINHONHA;2025-06-15;51.881;28.726;27.685;15.3289
MUCURI;2025-06-15;9.125;35.0006;9.125;35.0006
PARAGUACU;2025-06-15;24.362;49.4042;24.362;49.4042
PARAGUAI;2025-06-15;348.24;89.6952;317.292;81.7241
PARAIBA DO SUL;2025-06-15;679.21;76.0141;675.712;75.6226
PARANA;2025-06-15;10439.516;83.9106;10437.674;83.8958
PARANAIBA;2025-06-15;2333.321;66.6224;2321.821;66.294
PARANAPANEMA;2025-06-15;1538.396;88.5521;1538.396;88.5521
PARNAIBA;2025-06-15;94.331;82.8203;94.331;82.8203
SANTA MARIA VIT;2025-06-15;12.933;68.0011;12.933;68.0011
SAO FRANCISCO;2025-06-15;1772.812;39.4398;1772.812;39.4398
TIETE;2025-06-15;643.238;71.1981;643.238;71.1981
TOCANTINS;2025-06-15;3273.836;58.7994;3273.836;58.7994
URUGUAI;2025-06-15;2368.876;57.798;2155.608;52.5945
AMAZONAS;2025-06-16;11404.501;87.7107;9966.637;76.6523
ARAGUARI;2025-06-16;723.346;96.5354;421.608;56.2665
CAPIVARI;2025-06-16;93.089;86.1764;93.089;86.1764
DOCE;2025-06-16;308.323;55.1435;306.585;54.8327
GRANDE;2025-06-16;2378.486;70.991;2359.523;70.425
IGUACU;2025-06-16;5117.563;105.3646;4984.122;102.6172
ITABAPOANA;2025-06-16;28.059;83.0001;28.059;83.0001
ITAJAI;2025-06-16;151.219;86.5861;151.219;86.5861
JACUI;2025-06-16;848.375;82.5238;819.826;79.7468
JEQUITINHONHA;2025-06-16;51.294;28.4009;26.984;14.9408
MUCURI;2025-06-16;9.102;34.9124;9.102;34.9124
PARAGUACU;2025-06-16;23.072;46.7882;23.072;46.7882
PARAGUAI;2025-06-16;347.614;89.534;316.666;81.5628
PARAIBA DO SUL;2025-06-16;631.88;70.7171;628.898;70.3834
PARANA;2025-06-16;10353.818;83.2218;10351.975;83.207
PARANAIBA;2025-06-16;2310.369;65.967;2301.425;65.7117
PARANAPANEMA;2025-06-16;1460.435;84.0646;1457.068;83.8707
PARNAIBA;2025-06-16;94.679;83.1258;94.679;83.1258
SANTA MARIA VIT;2025-06-16;12.658;66.5552;12.658;66.5552
SAO FRANCISCO;2025-06-16;1863.872;41.4656;1863.872;41.4656
TIETE;2025-06-16;618.791;68.4921;618.791;68.4921
TOCANTINS;2025-06-16;3107.862;55.8184;3107.862;55.8184
URUGUAI;2025-06-16;2892.455;70.5728;2773.422;67.6685
AMAZONAS;2025-06-17;11294.821;86.8672;9373.229;72.0884
ARAGUARI;2025-06-17;732.28;97.7277;372.758;49.7471
CAPIVARI;2025-06-17;93.47;86.5292;93.47;86.5292
DOCE;2025-06-17;305.776;54.688;304.037;54.377
GRANDE;2025-06-17;2314.318;69.0758;2283.787;68.1645
IGUACU;2025-06-17;5024.632;103.4512;4939.331;101.695
ITABAPOANA;2025-06-17;27.721;82.0002;27.721;82.0002
ITAJAI;2025-06-17;122.252;69.9999;122.252;69.9999
JACUI;2025-06-17;3835.784;373.1174;3562.427;346.5272
JEQUITINHONHA;2025-06-17;57.287;31.7192;33.692;18.6549
MUCURI;2025-06-17;9.093;34.8778;8.644;33.1556
PARAGUACU;2025-06-17;22.674;45.9811;22.674;45.9811
PARAGUAI;2025-06-17;343.685;88.522;312.736;80.5506
PARAIBA DO SUL;2025-06-17;608.703;68.1233;605.168;67.7276
PARANA;2025-06-17;10178.719;81.8144;10176.876;81.7996
PARANAIBA;2025-06-17;2297.933;65.612;2284.808;65.2372
PARANAPANEMA;2025-06-17;1410.296;81.1785;1405.198;80.885
PARNAIBA;2025-06-17;94.21;82.7141;94.21;82.7141
SANTA MARIA VIT;2025-06-17;12.806;67.3334;12.806;67.3334
SAO FRANCISCO;2025-06-17;1920.55;42.7265;1920.55;42.7265
TIETE;2025-06-17;599.148;66.3179;596.195;65.991
TOCANTINS;2025-06-17;3044.74;54.6847;3044.74;54.6847
URUGUAI;2025-06-17;3009.592;73.4308;2800.692;68.3338
AMAZONAS;2025-06-18;11254.877;86.56;9672.083;74.3869
ARAGUARI;2025-06-18;751.926;100.3496;298.508;39.8379
CAPIVARI;2025-06-18;80.889;74.8824;80.889;74.8824
DOCE;2025-06-18;298.756;53.4325;297.018;53.1216
GRANDE;2025-06-18;2246.657;67.0563;2157.702;64.4012
IGUACU;2025-06-18;4470.264;92.0374;4418.591;90.9736
ITABAPOANA;2025-06-18;27.434;81.1513;27.434;81.1513
ITAJAI;2025-06-18;96.849;55.4545;96.849;55.4545
JACUI;2025-06-18;8418.003;818.8426;5535.426;538.4463
JEQUITINHONHA;2025-06-18;54.618;30.2414;31.738;17.573
MUCURI;2025-06-18;9.997;38.3453;3.704;14.2074
PARAGUACU;2025-06-18;22.551;45.7316;22.551;45.7316
PARAGUAI;2025-06-18;339.814;87.525;311.076;80.123
PARAIBA DO SUL;2025-06-18;593.094;66.3764;591.661;66.216
PARANA;2025-06-18;10020.749;80.5447;10018.906;80.5299
PARANAIBA;2025-06-18;2287.182;65.305;2275.445;64.9699
PARANAPANEMA;2025-06-18;1351.42;77.7895;1347.379;77.5569
PARNAIBA;2025-06-18;93.506;82.096;93.506;82.096
SANTA MARIA VIT;2025-06-18;13.06;68.6689;13.06;68.6689
SAO FRANCISCO;2025-06-18;1900.403;42.2783;1900.403;42.2783
TIETE;2025-06-18;583.448;64.5801;583.448;64.5801
TOCANTINS;2025-06-18;2943.119;52.8596;2943.119;52.8596
URUGUAI;2025-06-18;3402.739;83.0231;2819.513;68.7931
AMAZONAS;2025-06-19;11191.483;86.0724;9522.037;73.2329
ARAGUARI;2025-06-19;758.287;101.1985;297.363;39.6851
CAPIVARI;2025-06-19;71.04;65.7647;71.04;65.7647
DOCE;2025-06-19;299.647;53.5918;297.909;53.281
